5,28032266666666
3,77858400000001
1,84122400000001
0,978927999999993
0,26108
-0,289709333333343
-0,494181333333314
3,66927200000001
5,82037599999999
2,52930400000001
4,10229066666669
6,75115466666667
6,41166933333331
2,57875466666667
0,591293333333321
3,75255733333334
3,87390666666668
2,14410933333334
2,43430666666664
3,31758666666668
2,90571466666667
1,67172533333333
2,58526133333335
3,05406666666668
3,07098399999998
3,52645066666666
2,93776
2,10100266666666
5,00297599999999
6,35994133333331
5,70894933333331
7,81483200000001
8,86061599999999
7,74634933333334
5,15376799999999
2,70140533333336
1,64586133333331
3,28635466666667
4,58557333333332
3,74816533333333
4,64803733333334
0,366162666666664
2,95630400000001
4,19208266666666
3,69432266666666
4,24250933333331
4,75490933333334
2,58363466666664
-0,172589333333343
-1,97070666666668
-3,13784
-3,01649066666666
-2,12410133333331
-0,828624000000014
1,22439200000001
1,88888533333333
3,87065333333332
6,73309866666669
4,60249066666666
5,08642400000001
2,20494666666668
2,01625333333332
1,02138400000001
0,0556319999999716
0,495807999999993
1,14387200000001
3,57150933333331
4,09854933333334
-0,320453333333321
-1,97851466666667
-2,49856
-2,30531200000001
-2,27310399999998
-2,94605599999999
-1,21756
1,12679200000001
0,196013333333321
-1,21593333333332
0,787957333333336
0,124114666666636
-0,619434666666636
0,94558133333335
2,84910666666668
1,68490133333335
3,25674933333334
5,57442399999998
7,28795466666663
7,39531466666667
7,25737333333332
6,62931733333334
7,41841333333332
3,50725599999999
0,770552000000007
1,30247199999997
1,08824
0,998122666666664
0,882304000000014
4,51481333333332
8,15415466666667
8,51316
7,47485866666669
6,53155466666664
1,01585333333332
-1,28018666666664
-1,88937333333332
-0,205285333333329
-0,170474666666636
-0,704346666666679
-1,42870133333335
-3,13751466666667
-4,10310399999998
-2,87236800000003
0,0222853333333286
0,157135999999986
2,61242666666668
0,7808
-1,00186399999998
2,49514400000001
6,72805599999999
6,47429599999999
2,31637333333336
0,48913866666665
1,10629599999999
3,58224533333333
0,573725333333364
0,901986666666678
1,22618133333331
2,37851200000001
0,989013333333321
0,792512000000007
-0,313295999999986
-0,0824720000000071
-0,138917333333336
2,04016533333333
4,13628800000003
0,30988
0,586901333333314
0,449773333333357
1,64325866666669
0,711178666666686
-1,66229066666669
-0,875634666666671
-0,330050666666657
2,10230400000001
