-3,58484799999999
-3,52043200000001
-3,74816533333333
-3,41437333333332
-1,26993866666669
-1,24114666666664
-0,898407999999993
-0,324682666666664
-2,40974399999998
-3,46512533333333
-1,01211200000001
-1,70002933333334
-0,569983999999979
1,59201866666665
2,18038400000001
3,50286400000001
6,82240266666666
6,18247200000001
7,06786666666668
4,38972266666666
1,23398933333334
-1,55802133333335
-2,135
-1,68408800000003
-1,74525066666666
-2,41169600000002
-0,956317333333336
-0,68076
-0,844727999999993
-0,0239119999999716
0,0474986666666501
0,163317333333336
2,88098933333334
4,69586133333331
4,74840266666666
9,31575733333333
8,39067200000001
5,70032799999999
6,13367200000001
6,44322666666668
7,33089866666668
5,73253600000002
3,6356
2,91075733333334
-1,23415200000001
-2,60250400000001
-2,02194666666668
-0,390237333333336
0,698653333333357
3,20583466666667
4,26560799999999
0,407642666666664
0,205936000000021
0,0824720000000071
1,13671466666667
2,15126666666668
0,0102480000000284
-2,43967466666667
-2,10246666666668
-5,46462399999998
-2,91270933333334
-2,28872
-3,60485599999999
-5,46999200000001
-6,01394933333334
-5,83094933333331
-5,71822133333335
-4,39297599999999
-3,88724533333333
-2,63650133333335
-0,41837866666665
1,92304533333333
1,40853066666666
1,39649333333336
2,64430933333331
2,62446399999998
2,60738400000001
2,87171733333334
2,11076266666666
0,0779173333333357
-0,8906
-0,276207999999993
2,2742426666667
5,61346400000001
7,12414933333334
5,71106400000001
2,31344533333333
0,453026666666678
1,23675466666667
0,390074666666671
0,405527999999993
-0,24757866666665
-1,55802133333335
0,457418666666686
1,85537599999999
0,219112000000007
-3,96565066666669
-5,68715200000001
-5,13717600000002
-1,53752533333333
3,13068266666666
-0,131109333333343
-0,692309333333343
0,635376000000021
2,15208
1,77371733333334
1,50970933333334
1,08710133333331
-1,33012533333333
-3,83584266666666
-2,14476
1,73972
3,90822933333334
4,79622666666664
4,15824799999999
3,18924266666666
3,54564533333336
4,78174933333334
2,69408533333333
0,232775999999986
0,603656000000021
3,04268
1,20633599999999
-0,688730666666693
0,0710853333333286
1,82316799999999
2,32157866666665
1,81275733333334
0,0906053333333286
-0,964125333333329
-0,289384000000014
-0,591455999999986
-0,423583999999979
10,5150986666666
5,81386933333334
4,76288
8,49998400000001
8,89754133333335
6,48828533333333
5,52285866666669
6,58198133333335
7,08104266666666
3,02934133333335
1,90043466666667
4,01737866666669
6,63614933333334
5,91472266666666
3,39371466666664
1,43472
0,998610666666693
2,68448799999999
1,47571199999997
1,23886933333334
0,154045333333329
0,767786666666643
3,66276533333333
3,84901866666665
3,48806133333331
2,84943199999997
5,15328
6,2416826666667
5,05958399999998
3,60078933333334
4,42567200000001
5,45697866666665
3,94873333333332
4,20656
6,66071199999997
7,15847200000001
5,82232799999999
4,73555200000001
2,16672
1,18079733333334
3,00510400000001
5,04282933333334
4,24283466666667
0,814472000000007
-3,55930933333331
-0,80650133333335
1,61723200000001
-0,949973333333357
2,16118933333334
1,10044
-0,13306133333335
-1,04269333333332
-1,97753866666665
0,523949333333307
3,22226399999998
6,11268799999999
3,73612799999999
2,23390133333331
0,520533333333357
0,652943999999979
3,13458666666664
6,70479466666667
8,66362666666668
6,24509866666665
7,75724799999999
5,96433600000002
3,01941866666665
3,29465066666666
2,82047733333334
-2,60998666666664
-5,91488533333336
-4,02762666666668
-2,46700266666666
-2,84292533333333
-3,64796266666666
-1,27579466666664
1,02170933333334
0,301909333333343
1,95655466666667
0,734114666666636
1,82723466666667
-0,0546560000000213
-2,04716
-1,22113866666665
-2,90425066666669
-2,94800799999999
-0,363722666666664
1,70377066666666
1,79746666666668
1,67432799999999
2,03252
4,5628
6,16555466666667
4,84405066666666
3,64096799999999
6,45705333333332
7,65541866666669
3,77337866666665
-2,28660533333333
-4,29814133333335
-4,76288
-5,11375200000001
-3,19347200000001
-0,599101333333314
1,46725333333332
0,438874666666671
-0,741434666666671
-1,01634133333331
-0,343063999999979
-0,772015999999986
0,23554133333335
2,27586933333331
1,41471200000001
-0,877912000000007
1,61544266666666
1,96094666666668
-0,0325333333333215
-0,435621333333314
0,44782133333335
4,06585333333336
6,12570133333331
4,20379466666667
1,84952
-0,818050666666693
-2,39721866666665
-3,45422666666668
-3,96662666666668
-3,69058133333335
-2,74142133333335
-0,875634666666671
5,30748799999999
4,99744533333336
2,18314933333334
-0,959895999999986
-0,54054133333335
0,798205333333328
1,36802666666668
2,74109599999999
6,86827466666667
8,83296266666666
5,36312
5,39451466666667
4,82664533333333
4,60574400000001
5,06283733333334
6,59889866666665
7,15896
7,24322133333335
7,10414133333335
3,43080266666666
1,56094933333334
2,86016799999999
2,92295733333334
1,84203733333334
2,42438399999998
6,61841866666668
8,43556799999999
10,932176
12,6126853333333
9,85011733333334
5,75189333333336
2,19095733333334
3,06317599999999
4,04779733333334
2,94329066666669
3,70164266666666
3,59574666666664
2,81266933333334
0,51841866666665
-2,379
2,44601866666665
2,44195200000001
0,75509866666665
0,464901333333314
0,379176000000021
0,569495999999986
-0,336394666666671
5,14465866666665
3,73076
4,18069600000002
