1,50092533333336
0,576165333333329
0,447658666666686
0,960709333333343
0,871567999999993
-0,866037333333336
-2,00665600000002
-2,34630400000001
-1,93231733333334
1,63122133333331
6,34513866666665
5,83062400000001
6,1366
7,44167466666667
3,52189600000002
1,97884
0,936797333333336
6,31244266666666
8,14585866666669
6,48812266666666
6,55156266666666
8,50226133333335
9,28777866666669
6,64623466666667
2,13857866666665
-0,648714666666671
0,870754666666671
2,40437599999999
-1,78282666666664
-7,06087200000001
-8,56570133333331
-7,90072
-7,82817066666669
-6,86193066666669
-6,01899199999997
-7,36001599999999
-5,61655466666667
-4,34254933333334
-4,01672799999999
-4,03299466666667
-1,58225866666665
-1,43699733333334
-2,30189599999999
-4,30952799999999
-5,44315199999997
-4,20721066666669
2,20380800000003
1,13053333333332
1,94956
0,096786666666643
-0,0045546666666714
3,19070666666668
3,53637333333332
4,57597599999999
2,92767466666667
0,183650666666657
-0,526064000000014
-2,26985066666666
-2,94947199999997
-2,20299466666667
0,272792000000007
1,36152
2,45024799999999
4,38386666666668
6,65648266666666
4,43624533333333
3,37435733333334
2,07839200000001
0,774944000000014
-2,62950666666664
-0,911746666666643
2,59355733333334
-1,01748
-3,02673866666669
-2,20510933333334
-2,94670666666664
-5,74587466666667
-8,70998666666668
-7,82670666666668
-5,72928266666666
-5,71204
-5,07292266666666
-3,22031199999997
-3,12645333333332
-3,15866133333331
-2,56655466666667
1,01471466666667
1,82528266666666
1,71743466666667
0,880026666666679
1,47392266666666
8,32918400000001
4,99191466666667
3,83925866666665
1,77420533333333
-0,16104
2,82356799999999
5,88690666666664
4,52050666666668
3,66211466666667
5,10496799999999
7,00052266666666
7,87843466666667
8,00531466666667
6,43818399999998
4,44763199999997
4,14295733333334
3,24373599999999
1,67709333333332
0,405528000000028
0,139730666666693
2,19063199999997
0,911258666666686
1,81910133333331
2,28920799999999
4,31701066666669
3,28700533333336
3,53962666666668
3,52189599999999
3,39225066666666
5,66925866666665
4,80484799999999
3,77923466666667
2,00763199999997
1,90108533333333
1,60242933333334
3,01079733333334
6,68348533333333
7,97326933333334
7,81271733333334
6,64363199999997
7,68128266666666
7,84541333333332
3,61738133333331
6,84680266666666
10,632544
10,153816
8,82580533333333
5,92204266666666
4,08439733333334
2,48196799999999
1,63154666666664
3,66227733333334
6,98100266666667
4,74791466666667
4,79508799999999
4,52489866666665
3,84381333333332
3,36687466666667
1,09572266666666
1,64114399999998
1,46237333333332
1,73435200000001
3,13816533333333
3,30392266666666
3,06935733333334
1,05310399999998
2,01788
