3,02153333333332
3,45064799999999
1,94256533333336
2,36533600000002
1,11605600000002
1,12695466666667
3,36004266666666
2,95077333333336
1,41276
2,13386133333331
5,51212266666666
5,65445599999999
3,52352266666666
2,01218666666664
0,772016000000021
0,536149333333343
0,533546666666678
0,921669333333343
1,68376266666666
1,17250133333331
-0,89304
-1,85521333333336
-0,373157333333336
2,36192
1,24635200000001
-0,870592000000007
-1,49051466666667
-1,75745066666666
-1,99819733333334
-1,59657333333332
-1,55102666666668
-1,46660266666666
-0,362909333333343
0,523786666666679
0,213255999999986
-0,784541333333314
-1,26229333333332
-1,43081599999999
-2,18201066666666
-1,55688266666666
-1,30670133333331
-1,67579200000001
-1,59445866666665
-0,77705866666665
-1,41682666666664
-0,820490666666657
-0,554205333333329
0,466853333333357
0,127042666666664
2,15029066666666
3,61347733333334
3,34865600000002
3,26423200000001
2,54052799999999
2,61746933333334
2,64772533333333
2,30352266666666
1,64309600000002
0,934032000000007
0,0437573333333357
0,626104000000014
0,621712000000007
1,03732533333333
0,37445866666665
-0,608210666666693
0,47466133333335
0,678807999999993
0,744362666666664
0,728584000000014
1,46546399999998
2,35443733333334
1,97770133333335
1,09523466666664
0,863109333333343
0,775594666666671
1,43716
0,923784000000014
1,79453866666669
1,63577599999999
1,31516
0,229847999999993
0,966727999999993
1,26993866666669
-0,0788933333333215
-0,293613333333322
0,15241866666665
-0,658312000000007
-1,63968
-1,45066133333335
-2,00307733333334
-2,19193333333332
-1,10743466666667
0,643671999999972
0,956805333333329
0,522485333333328
0,817237333333336
1,07766666666664
0,0369253333333286
-0,0823093333333428
0,191133333333321
0,173727999999993
0,358029333333343
0,20496
-0,479053333333321
-1,43976266666666
-1,18762933333331
1,01471466666667
2,70791200000001
5,11700533333333
5,3924
4,01705333333336
2,51401333333332
3,97508533333333
5,57003200000001
5,07698933333334
3,55768266666666
2,51889333333332
0,393327999999993
-0,101504000000014
1,15005333333336
1,85082133333335
1,33289066666666
2,23666666666664
3,70961333333332
1,04171733333334
0,339485333333329
1,66147733333334
5,19378400000001
0,619272000000007
0,022773333333357
1,23301333333332
1,40544
-0,0590480000000284
-2,99453066666669
-3,89033599999999
-2,33963466666667
-3,62697866666665
-2,08701333333336
-2,0152773333333
-1,99852266666666
-1,99022666666668
-2,4156
-2,22837066666666
-1,26993866666665
-0,865549333333343
0,576165333333329
1,62861866666669
1,73305066666666
2,10929866666669
1,85179733333334
3,19802666666664
3,16549333333332
3,06675466666667
2,99550666666668
2,16184
0,542168000000028
-0,843426666666679
-1,40804266666666
-0,905077333333336
0,700442666666664
2,99989866666665
2,69359733333334
2,09205599999999
0,379664000000014
-0,995845333333329
-0,770552000000007
0,764370666666657
1,13264799999999
1,64049333333336
2,14654933333334
2,01918133333335
1,66652
2,04585866666665
1,90173599999999
2,42828799999999
1,79941866666665
-1,19478666666664
-1,85326133333331
-0,72468
0,319477333333336
1,20015466666667
1,90970666666668
2,09205599999999
2,22902133333335
2,58038133333331
2,16021333333332
0,509472000000007
-1,39356533333333
-2,02259733333334
-2,02698933333334
-2,35134666666664
-2,40632799999999
-2,44797066666666
-1,93166666666668
-1,64260799999999
-0,765346666666679
0,160389333333343
1,85212266666666
3,20160533333333
2,06928266666666
2,09693599999999
3,28196266666666
1,72264
0,889786666666678
1,71954933333334
3,27887199999997
2,80421066666666
2,42877599999999
1,26733599999999
0,591944000000014
1,17591733333334
1,28522933333334
0,98689866666665
-0,196826666666679
-0,904426666666678
-0,487024000000014
-0,390562666666664
-0,369253333333322
0,98445866666665
0,689055999999986
-0,695237333333336
0,792186666666678
2,14898933333334
0,752984000000014
-0,848144000000014
0,876447999999993
1,16192799999999
-0,21829866666665
-1,65171733333334
-1,08628799999999
-0,38552
0,915
2,87838666666664
2,34646666666668
2,72824533333333
1,88546933333331
0,801133333333321
1,43114133333335
0,287269333333343
-0,111914666666671
-0,438386666666678
0,715245333333329
2,50962133333335
3,18387466666667
3,51604
4,09871200000001
5,27739466666667
5,11668
6,78645333333332
6,40434933333334
4,67292533333333
1,42984
0,525575999999986
2,04146666666664
3,84023466666667
2,26236799999999
-0,689869333333343
2,07009599999999
2,66724533333333
1,53459733333334
-0,74533866666665
-1,62764266666666
-3,03601066666666
-3,55410399999998
-1,94175199999997
-0,730373333333357
-2,63959200000001
-1,66521866666665
-0,937285333333329
0,576815999999986
2,00047466666664
1,68099733333334
1,59576
1,22764533333333
1,05717066666666
0,369253333333322
-0,838872000000007
-2,09823733333334
-3,16679466666664
-3,28716799999999
-1,89669333333336
-1,33777066666666
-2,08050666666664
-0,724354666666671
0,67474133333335
-0,120698666666686
-0,60869866666665
-1,53443466666667
-2,04585866666669
-1,20275733333334
-1,02545066666666
-1,58534933333331
0,296053333333321
0,884906666666678
0,536962666666664
-1,26131733333334
-1,34915733333334
-1,57168533333333
-1,525
-1,15102933333334
0,840986666666643
1,77078933333334
0,851397333333336
0,887346666666679
1,55916
1,02219733333334
0,117933333333321
0,68938133333335
0,949810666666657
0,498410666666657
0,791373333333321
